,TotalSF,OverallQual,KitchenExterQual,GrLivArea,TotalBsmtSF,GarageArea,GarageCars,Baths,ExterQual,KitchenQual,BsmtQual,GarageYrBlt,FullBath,YearBuilt,1stFlrSF,After91,LotFrontage,YearRemodAdd,FireplaceQu,HasFireplaces,FoundationGroup_PConc,TotRmsAbvGrd,Fireplaces,HeatingQC,NeighGroup_NNS,BsmtFinSF1,GarageFinish_Unf,HasOpenPorchSF,HeatingEx,NeighGroup_BlueSwis,MSSubClassGroup_60,BsmtUnfSF,GarageType_Attchd,OverallCond,2ndFlrSF,Foundation_CBlock,MSZoningGroup_Group2,GarageType_Detchd,BsmtFinType1_GLQ,Ext1stGrp_Group2,MasVnrArea,LotArea,SaleCondition_Partial,LotShapeGroup_Group3,MSSubClassGroup_Group2,GarageFinish_RFn,SaleTypeGroup_Group2,BedroomAbvGr,Ext1stGrp_Group4,NeighGroup_BNS,MSZoning_RM,Neighborhood_NAmes,HasWoodDeckSF,Exterior1st_VinylSd,NeighGroup_STV,MasVnrType_None,NeighGroup_C3,OpenPorchSF,GarageFinish_None,Neighborhood_NridgHt,HasMasVnrArea,Electrical_SBrkr,MSSubClass_30,Neighborhood_Somerst,MasVnrGroup_Group3,GarageCond,Neighborhood_NoRidge,Exterior2nd_Wd Sdng,MSZoning_RL,WoodDeckSF,SaleType_WD,NeighGroup_BrMeadow,HasGarageArea,MasVnrGroup_Group2,BsmtCond,Neighborhood_OldTown,MSSubClassGroup_Group1,Neighborhood_CollgCr,Neighborhood_Gilbert,Fence_None,GarageQual,CentralAir_Y,Exterior1st_Wd Sdng,HouseStyle_2Story,HasEnclosedPorch,Neighborhood_IDOTRR,MSZoning_FV,BsmtFullBath,PavedDrive_Y,HasScreenPorch,ExposureGroup_Group2,Neighborhood_BrkSide,LotConfig_CulDSac,HasTotalBsmtSF,ExposureGroup_Group4,Neighborhood_NPkVill,Alley_None,Fence_MnPrv,ExposureGroup_None,RoofstyleGroup_Group2,GarageType_BuiltIn,MSSubClass_50,Electrical_FuseF,Has2ndFlrSF,BldgGroup_BldgGroup,Neighborhood_BrDale,MSSubClass_160,Ext1stGrp_Group3,Neighborhood_Edwards,Exterior1st_MetalSd,SaleCondition_Normal,HouseStyle_SLvl,Neighborhood_Sawyer,SaleType_ConLD,MSSubClass_80,Foundation_Wood,BsmtFinType1_Rec,LandContourGroup_Group2,Ext1stGrp_Group5,YrSold,Neighborhood_StoneBr,Exterior2nd_Plywood,GarageType_CarPort,MSSubClass_90,LandContourGroup_Group3,MSSubClassGroup_Group3,Neighborhood_Crawfor,Neighborhood_NWAmes,LotConfig_Inside,Functional_Typ,Neighborhood_SawyerW,Exterior2nd_HdBoard,BldgType_Twnhs,KitchenAbvGr,MSSubClass_180,ExterCond,LandContour_Low,HouseStyle_SFoyer,HouseStyle_1Story,FoundationGroup_Slab,MSSubClass_85,Neighborhood_Mitchel,Exterior2nd_Stucco,PoolQC,HouseStyle_1.5Unf,MSSubClass_20,Alley_Pave,RoofStyle_Shed,BsmtFinType1_BLQ,SaleCondition_Alloca,Exterior2nd_Wd Shng,BsmtExposure_Mn,Electrical_FuseP,Heating_Wall,MSSubClass_45,Neighborhood_Blueste,Neighborhood_Timber,Functional_Min2,HasMiscVal,RoofStyle_Hip,BldgType_2fmCon,Exterior2nd_Brk Cmn,LandContour_HLS,LotShape_IR3,LotShape_IR2,Exterior1st_AsphShn,Exterior2nd_AsphShn,PavedDrive_P,RoofMatl_WdShake,LotShapeGroup_Group2,RoofMatl_WdShngl,Street_Pave,Condition1_RRAe,Condition2_Feedr,SaleType_CWD,SaleConditionGroup_Group2,Functional_Mod,BsmtFinType2_BLQ,RoofMatl_Tar&Grv,MSZoning_RH,HouseStyle_2.5Unf,Neighborhood_Veenker,MSSubClass_70,Exterior1st_CemntBd,Condition1_PosA,Condition1_PosN,Neighborhood_SWISU,Condition2_Norm,BsmtFinSF2,Exterior1st_WdShing,Neighborhood_MeadowV,MSSubClass_40,Condition2_PosA,BsmtFinType2_Rec,LowQualFinSF,RoofStyle_Gambrel
250,2034.0,3,5.0,1306,728.0,0.0,0.0,1.0,3,2.0,3,1948.15625,1,1940,1306,0,55.0,1966,0,0,0,6,0,5,0,0.0,0,0,1,0,0,728.0,0,2,0,1,1,0,0,0,0.0,5350,0,0,1,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,263,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
251,3198.0,8,8.0,1625,1573.0,538.0,2.0,3.5,4,4.0,4,2006.0,2,2006,1625,1,44.0,2007,4,1,1,5,1,5,0,1573.0,0,0,1,0,0,0.0,1,5,0,0,0,0,1,1,481.0,4750,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,123,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
252,2438.0,6,8.0,1640,798.0,520.0,2.0,2.5,4,4.0,4,2004.0,2,2004,798,1,65.0,2004,0,0,1,6,0,5,0,0.0,0,1,1,0,1,798.0,1,5,842,0,1,0,0,1,0.0,8366,0,0,0,1,0,3,0,1,0,0,1,1,0,1,0,45,0,0,0,1,0,0,0,3,0,0,1,138,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
253,2604.0,6,7.0,1302,1302.0,309.0,1.0,2.5,3,4.0,4,1964.0,2,1964,1302,0,85.0,1991,0,0,0,7,0,5,0,270.0,0,0,1,1,0,452.0,1,7,0,1,1,0,0,0,108.0,9350,0,1,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,333,0,0,1,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,580.0,0,0,0,0,0,0,0
254,2628.0,5,6.0,1314,1314.0,294.0,1.0,2.0,3,3.0,3,1957.0,1,1957,1314,0,70.0,1957,0,0,0,5,0,3,0,922.0,0,0,0,1,0,392.0,1,6,0,1,1,0,0,0,0.0,8400,0,1,0,1,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,250,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2010,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
255,3266.0,7,8.0,2291,975.0,429.0,2.0,2.5,4,4.0,4,1999.0,2,1999,1005,1,66.0,1999,3,1,1,8,1,5,0,0.0,0,0,1,0,1,975.0,0,5,1286,0,1,0,0,1,302.0,8738,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,192,1,0,1,1,3,0,0,0,1,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
256,2592.0,6,8.0,1728,864.0,673.0,2.0,2.5,4,4.0,4,2003.0,2,2003,864,1,64.0,2003,0,0,1,7,0,5,0,503.0,0,1,1,0,1,361.0,1,5,864,0,1,0,0,1,0.0,8791,0,0,0,1,0,3,0,0,0,0,1,1,1,1,0,56,0,0,0,1,0,1,0,3,0,0,0,216,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
257,3208.0,7,8.0,1604,1604.0,660.0,2.0,3.5,4,4.0,4,2006.0,2,2006,1604,1,68.0,2006,4,1,1,8,1,5,0,1334.0,0,1,1,0,0,270.0,1,5,0,0,1,0,1,1,180.0,8814,0,1,0,1,0,3,0,0,0,0,1,1,0,0,1,110,0,0,1,1,0,0,1,3,0,0,1,123,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
258,2755.0,7,8.0,1792,963.0,564.0,2.0,2.5,4,4.0,4,2001.0,2,2001,963,1,80.0,2001,3,1,1,7,1,5,0,361.0,0,1,1,0,1,602.0,1,5,829,0,1,0,1,1,172.0,12435,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,96,0,0,1,1,0,0,0,3,0,0,1,0,1,0,1,1,3,0,0,1,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
259,882.0,5,6.0,882,0.0,308.0,1.0,1.0,3,3.0,0,1956.0,1,1956,882,0,70.0,1956,0,0,1,4,0,4,0,0.0,1,1,0,0,0,0.0,0,5,0,0,0,1,0,1,0.0,12702,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,45,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
260,2744.0,6,6.0,1382,1362.0,884.0,2.0,2.0,3,3.0,3,1991.0,1,1962,1382,0,120.0,1962,3,1,0,6,1,3,0,672.0,1,0,0,1,0,0.0,1,5,0,1,1,0,0,0,399.0,19296,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,1,0,1,1,3,0,0,0,0,0,3,1,1,0,1,0,0,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2009,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,690.0,0,0,0,0,0,0,0
261,4056.0,8,9.0,2574,1482.0,868.0,3.0,2.5,4,5.0,5,2007.0,2,2007,1482,1,69.0,2007,4,1,1,10,1,5,0,0.0,0,1,1,0,1,1482.0,0,5,1092,0,1,0,0,1,270.0,9588,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,148,0,0,1,1,0,0,1,3,0,0,1,0,0,0,1,0,3,0,0,1,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0
262,1718.0,6,6.0,1212,506.0,492.0,2.0,2.0,3,3.0,4,1978.0,1,1977,1212,0,88.0,1995,3,1,0,6,1,3,0,506.0,1,1,0,1,0,0.0,1,7,0,1,1,0,0,0,46.0,8471,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,12,0,0,1,1,0,0,0,3,0,0,1,292,1,0,1,1,4,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2006,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
263,2242.0,5,6.0,1316,926.0,484.0,2.0,2.0,3,3.0,3,1974.0,1,1929,926,0,50.0,2001,0,0,0,6,0,3,0,234.0,1,0,0,0,0,0.0,0,7,0,0,0,1,0,0,0.0,5500,0,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,1,0,3,1,1,0,0,1,3,1,1,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,692.0,0,0,0,0,0,390,0
264,1444.0,5,6.0,764,680.0,504.0,2.0,1.0,3,3.0,2,1965.0,1,1925,764,0,30.0,2004,0,0,0,4,0,4,0,0.0,1,0,0,0,0,680.0,0,5,0,0,0,1,0,0,0.0,5232,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,1,0,3,1,0,0,0,1,3,0,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
265,2844.0,6,7.0,1422,1422.0,576.0,2.0,2.0,3,4.0,4,1981.0,2,1981,1422,0,78.0,1981,3,1,0,7,1,3,0,588.0,0,0,0,0,0,606.0,1,6,0,1,1,0,1,0,210.0,12090,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,276,1,0,1,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,228.0,0,0,0,0,0,0,0
266,2313.0,6,6.0,1511,802.0,413.0,2.0,3.5,3,3.0,4,1997.0,2,1997,802,1,70.0,1997,3,1,1,8,1,4,0,714.0,0,1,0,0,1,88.0,1,5,709,0,1,0,1,1,0.0,11207,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,75,0,0,0,1,0,0,0,3,0,0,1,95,1,0,1,0,3,0,0,0,1,1,3,1,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
267,2912.0,5,7.0,2192,720.0,240.0,1.0,2.5,3,4.0,3,1939.0,2,1939,1052,0,60.0,1997,4,1,1,8,1,5,0,378.0,1,1,1,1,0,342.0,0,8,720,0,1,1,0,0,0.0,8400,0,1,0,0,0,4,1,0,0,0,1,0,0,1,0,24,0,0,0,1,0,0,0,3,0,1,1,262,1,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,420,0
268,1518.0,5,6.0,778,740.0,924.0,1.0,1.0,3,3.0,3,1966.0,1,1940,778,0,71.0,1955,4,1,0,4,1,5,0,403.0,0,1,1,0,0,212.0,0,6,0,1,0,1,0,1,0.0,6900,0,1,1,0,0,2,0,0,1,0,0,1,0,1,0,25,0,0,0,1,1,0,0,5,0,0,0,0,1,1,1,0,3,0,0,0,0,1,5,1,0,0,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,125.0,0,0,0,0,1,0,0
269,2256.0,6,6.0,1113,1143.0,504.0,1.0,2.5,3,3.0,3,1987.0,1,1976,1113,0,67.30791763229503,1976,2,1,0,6,1,3,0,751.0,0,1,0,0,0,392.0,1,7,0,1,1,0,0,0,174.0,7917,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,30,0,0,1,1,0,0,0,4,0,0,1,370,1,0,1,1,4,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
270,3034.0,8,8.0,1939,1095.0,1053.0,3.0,2.5,4,4.0,4,2006.0,2,2006,1095,1,84.0,2006,4,1,1,8,1,4,0,0.0,0,1,0,0,1,1095.0,1,5,844,0,1,0,0,1,0.0,10728,1,1,0,1,1,3,0,0,0,0,1,1,1,1,0,51,0,0,0,1,0,1,0,3,0,0,0,192,0,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
271,2748.0,7,6.0,1363,1385.0,439.0,2.0,2.0,3,3.0,4,1954.0,1,1954,1363,0,73.0,2005,3,1,0,5,2,5,0,226.0,1,0,1,0,0,96.0,1,7,0,1,1,0,0,0,0.0,39104,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,81,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2008,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1063.0,0,0,0,0,0,0,0
272,3422.0,8,8.0,2270,1152.0,671.0,3.0,2.5,4,4.0,4,1999.0,2,1999,1164,1,92.0,2007,4,1,1,9,1,5,1,524.0,0,1,1,0,1,628.0,1,7,1106,0,1,0,1,1,348.0,11764,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,57,0,0,1,1,0,0,0,3,1,0,1,132,1,0,1,1,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
273,2872.0,6,6.0,1632,1240.0,338.0,1.0,3.0,3,3.0,3,1958.0,2,1958,1632,0,80.0,1988,4,1,0,6,1,4,0,620.0,0,0,0,1,0,0.0,1,6,0,1,1,0,0,0,183.0,9600,0,1,0,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,289,1,0,1,0,3,0,0,0,0,0,3,1,1,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2009,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,620.0,0,0,0,0,0,0,0
274,1632.0,5,6.0,816,816.0,264.0,1.0,1.0,3,3.0,3,1982.0,1,1982,816,0,76.0,1982,0,0,0,5,0,3,0,546.0,1,0,0,1,0,270.0,1,7,0,1,1,0,0,0,0.0,8314,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,168,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
275,2500.0,7,9.0,1548,952.0,672.0,2.0,2.5,4,5.0,3,1978.0,2,1925,952,0,55.0,2007,0,0,0,5,0,4,0,0.0,1,0,0,0,0,952.0,0,7,596,0,1,1,0,0,0.0,7264,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,1,74,1,0,1,0,3,0,1,0,0,1,3,0,1,0,0,0,0,0.0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
276,3120.0,7,8.0,1560,1560.0,573.0,2.0,2.0,4,4.0,5,2003.0,2,2003,1560,1,129.0,2003,0,0,1,7,0,5,0,0.0,0,1,1,1,0,1560.0,1,5,0,0,1,0,0,1,0.0,9196,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,150,0,0,0,1,0,0,0,3,0,0,1,100,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
