,OverallQual,GarageCars,TotalBsmtSF,GrLivArea,GarageArea,FullBath,YearBuilt,GarageYrBlt,ExterQual_TA,1stFlrSF,KitchenQual_TA,LotFrontage,ExterQual_Gd,Foundation_PConc,TotRmsAbvGrd,KitchenQual_Gd,YearRemodAdd,BsmtQual_Gd,Fireplaces,BsmtFinSF1,BsmtQual_TA,FireplaceQu_None,GarageFinish_Unf,GarageType_Attchd,BsmtUnfSF,GarageType_Detchd,MSSubClass_60,2ndFlrSF,OverallCond,BsmtFinType1_GLQ,Foundation_CBlock,Exterior1st_VinylSd,LotShape_Reg,MSSubClass_30,HeatingQC_TA,LotArea,MasVnrArea,MasVnrType_None,Neighborhood_NAmes,MSZoning_RM,CentralAir_Y,SaleCondition_Partial,GarageQual_None,HalfBath,GarageFinish_RFn,FireplaceQu_Gd,Neighborhood_NridgHt,GarageQual_TA,HouseStyle_2Story,FireplaceQu_TA,WoodDeckSF,PavedDrive_Y,GarageCond_TA,Neighborhood_NoRidge,MSZoning_RL,SaleType_WD,BedroomAbvGr,Electrical_SBrkr,MasVnrType_Stone,Neighborhood_Somerst,Neighborhood_CollgCr,OpenPorchSF,PoolQC_None,BsmtExposure_Gd,Neighborhood_Gilbert,Street_Pave,Neighborhood_OldTown,KitchenAbvGr,BsmtExposure_No,YrSold,Fence_MnPrv,MSZoning_FV,MasVnrType_BrkFace,Neighborhood_MeadowV,Exterior1st_Wd Sdng,EnclosedPorch,BsmtCond_Gd,Exterior2nd_Wd Sdng,KitchenQual_Fa,BsmtFinType1_Rec,BsmtFinSF2,MSSubClass_160,Exterior1st_CemntBd,Neighborhood_ClearCr,Neighborhood_BrkSide,RoofStyle_Hip,Neighborhood_IDOTRR,GarageType_BuiltIn,MSSubClass_50,Neighborhood_StoneBr,HeatingQC_Gd,Neighborhood_Sawyer,PavedDrive_P,Fence_None,HouseStyle_SFoyer,GarageCond_Fa,SaleCondition_Normal,MSSubClass_45,Functional_Typ,LotConfig_Inside,Exterior1st_MetalSd,Electrical_FuseF,Exterior1st_HdBoard,BsmtQual_Fa,HeatingQC_Fa,Exterior2nd_Plywood,ExterCond_TA,BldgType_Duplex,LotConfig_CulDSac,Alley_None,LotShape_IR2,Neighborhood_Edwards,BsmtFinType2_BLQ,RoofStyle_Gable,GarageCond_Po,Functional_Min2,LandSlope_Mod,ScreenPorch,ExterQual_Fa,Neighborhood_SawyerW,FireplaceQu_Po,LandContour_Lvl,MSSubClass_40,LandContour_HLS,RoofMatl_Tar&Grv,SaleType_ConLw,BsmtExposure_None,Neighborhood_BrDale,RoofStyle_Mansard,MiscVal,BldgType_TwnhsE,Alley_Pave,Exterior1st_WdShing,GarageType_CarPort,Fence_GdWo,Exterior1st_BrkFace,Condition2_Norm,BsmtFinType1_Unf,Heating_Grav,HouseStyle_SLvl,Foundation_Slab,BsmtExposure_Mn,MSSubClass_70,BsmtFinType2_Rec,Condition1_RRAe,Exterior2nd_BrkFace,HouseStyle_1.5Unf,Neighborhood_Mitchel,Electrical_FuseP,Neighborhood_NWAmes,MSSubClass_180,HouseStyle_2.5Unf,RoofStyle_Shed,BsmtFinType2_GLQ,LandSlope_Sev,MSSubClass_85,LotConfig_FR3,LotConfig_FR2,RoofMatl_WdShngl,BsmtHalfBath,Neighborhood_Blueste,Exterior1st_BrkComm,Neighborhood_Timber,Condition1_Norm,Neighborhood_SWISU,BldgType_2fmCon,Neighborhood_Veenker,Condition1_PosA,SaleCondition_Alloca,SaleType_ConLD,3SsnPorch,LotShape_IR3,Condition1_PosN,BsmtFinType1_LwQ,BsmtFinType1_BLQ,MSZoning_RH,Neighborhood_NPkVill,FireplaceQu_Fa
153,6,2.0,1602.0,1252,564.0,1,1960,1960.0,1,1252,1,76.86543682190792,0,0,4,0,1975,1,1,429.0,0,0,0,1,93.0,0,0,0,7,0,1,0,1,0,0,13500,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,409,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,1080.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,6,1.0,1200.0,1200,312.0,1,1923,1923.0,1,1200,1,84.0,0,0,7,0,1950,0,0,0.0,1,1,1,0,1200.0,1,0,0,5,0,0,0,1,1,1,11340,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,2006,0,0,0,0,1,228,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,6,0.0,572.0,1096,0.0,1,1924,1965.8407643312103,1,572,1,60.0,0,0,5,0,1950,0,0,0.0,1,1,0,0,572.0,0,0,524,5,0,0,0,1,0,0,9600,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,8,1,0,0,1,0,1,1,2008,0,0,0,0,1,128,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5,2.0,0.0,1040,625.0,1,1950,1950.0,1,1040,1,60.0,0,0,5,0,1950,0,0,0.0,0,1,1,0,0.0,1,0,0,7,0,1,0,1,0,1,7200,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,0,2006,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,8,3.0,774.0,1968,680.0,2,2009,2009.0,0,774,0,92.0,1,1,8,0,2010,0,1,0.0,0,0,0,0,774.0,0,1,1194,5,0,0,1,1,0,0,12003,84.0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,4,1,0,0,0,75,1,0,0,1,0,1,1,2010,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,7,2.0,991.0,1947,678.0,2,2004,2004.0,0,991,0,100.0,1,1,8,1,2005,1,1,222.0,0,0,0,1,769.0,0,1,956,5,1,0,1,1,0,0,12552,0.0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,3,1,0,1,0,136,1,0,0,1,0,1,1,2010,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7,2.0,1392.0,2462,576.0,2,2005,2006.0,0,1392,0,134.0,1,1,9,1,2006,1,1,57.0,0,0,0,1,1335.0,0,1,1070,5,1,0,1,0,0,0,19378,456.0,0,0,0,1,1,0,1,1,1,0,1,1,0,239,1,1,0,1,0,4,1,0,0,0,132,1,0,1,1,0,1,0,2006,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,168,0,0,0,0,0,0,0
160,6,2.0,1232.0,1232,516.0,2,1984,1984.0,1,1232,1,71.48068699114145,0,1,6,0,1984,1,0,660.0,0,1,1,1,572.0,0,0,0,6,0,0,0,0,0,1,11120,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
161,9,3.0,1572.0,2668,726.0,2,2003,2003.0,0,1572,0,110.0,1,1,10,0,2004,0,2,1016.0,0,0,0,0,556.0,0,1,1096,5,1,0,1,0,0,0,13688,664.0,0,0,0,1,0,0,1,0,1,1,1,1,0,400,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,0,2008,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,7,2.0,1541.0,1541,532.0,2,2005,2005.0,0,1541,0,95.0,1,1,7,1,2005,1,1,1201.0,0,0,0,1,340.0,0,0,0,5,0,0,1,1,0,0,12182,226.0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,3,1,0,0,0,70,1,0,0,1,0,1,0,2010,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163,4,0.0,882.0,882,0.0,1,1956,1949.8125,1,882,1,55.0,0,0,4,0,1956,0,0,0.0,1,1,0,0,882.0,0,0,0,6,0,1,0,1,0,0,5500,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2007,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6,1.0,1149.0,1616,216.0,2,1926,1926.0,1,1149,0,40.0,0,0,5,1,2004,0,0,370.0,1,1,1,0,779.0,1,0,467,7,0,0,0,1,0,0,5400,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,0,2007,0,0,0,0,0,183,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,5,0.0,644.0,1355,0.0,2,1940,1965.8407643312103,1,808,1,62.0,0,0,6,0,1999,0,0,351.0,1,1,0,0,112.0,0,0,547,7,0,0,0,1,0,0,10106,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,140,1,0,0,1,1,4,1,0,0,0,0,1,0,0,1,0,2,1,2008,0,0,0,0,1,0,0,1,0,0,181.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,5,1.0,1617.0,1867,303.0,1,1955,1955.0,0,1867,1,79.19186512777132,1,0,7,0,1993,0,3,379.0,1,0,0,1,470.0,0,0,0,5,0,1,0,0,0,0,10708,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,476,1,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,0,0,1,0,0,1,0,0,768.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,8,3.0,1582.0,2161,789.0,1,2007,2007.0,0,1610,0,86.0,1,1,8,0,2007,0,1,1288.0,0,0,0,1,294.0,0,1,551,5,1,0,1,1,0,0,10562,300.0,0,0,0,1,1,0,1,0,1,1,1,1,0,178,1,1,0,1,0,3,1,1,0,0,120,1,0,0,1,0,1,1,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,7,2.0,840.0,1720,440.0,2,2004,2004.0,0,840,0,62.0,1,1,7,1,2004,1,1,0.0,0,0,0,1,840.0,0,1,880,5,0,0,1,0,0,0,8244,0.0,1,0,0,1,0,0,1,0,1,0,1,1,0,100,1,1,0,1,1,3,1,0,0,0,48,1,0,1,1,0,1,1,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,8,2.0,1686.0,1707,511.0,2,1981,1981.0,0,1707,1,83.72668620684978,1,0,6,0,1981,1,1,0.0,0,0,0,1,1686.0,0,0,0,6,0,1,0,0,0,1,16669,653.0,0,0,0,1,0,0,1,1,0,0,1,0,1,574,1,1,0,1,1,2,1,0,0,0,64,1,0,0,1,0,1,1,2006,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,5,2.0,720.0,1382,660.0,1,1941,1991.0,1,854,1,67.17876191048965,0,0,7,0,1950,0,0,360.0,1,1,1,0,360.0,1,0,0,6,0,1,0,0,0,1,12358,0.0,1,0,1,1,0,0,1,0,0,0,1,0,0,237,1,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,1,2007,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6,2.0,1080.0,1656,528.0,1,1960,1960.0,1,1656,1,141.0,0,0,7,0,1960,0,2,639.0,1,0,0,1,441.0,0,0,0,5,0,1,0,0,0,0,31770,112.0,0,1,0,1,0,0,0,0,1,0,1,0,0,210,0,1,0,1,1,3,1,1,0,0,62,1,1,0,1,0,1,0,2010,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,7,2.0,1064.0,1767,504.0,2,1987,1987.0,0,1064,0,44.0,1,1,5,1,1987,1,1,495.0,0,0,0,1,354.0,0,0,703,7,1,0,0,0,0,0,5306,0.0,1,0,0,1,0,0,0,1,0,0,0,1,1,441,1,1,0,1,1,2,1,0,0,0,35,1,0,0,1,0,1,1,2006,0,0,0,0,0,0,1,0,0,0,215.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,6,2.0,1362.0,1362,504.0,1,1961,1961.0,1,1362,1,80.0,0,0,6,0,1961,0,1,288.0,1,0,1,1,700.0,0,0,0,5,0,1,0,0,0,1,10197,491.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,3,1,0,0,0,20,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,374.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,6,2.0,1606.0,1651,616.0,2,1986,1986.0,1,1651,1,47.0,0,0,7,0,1986,1,1,1398.0,0,0,0,1,0.0,0,0,0,5,0,1,1,0,0,1,12416,132.0,0,0,0,1,0,0,0,0,0,0,1,0,1,192,1,1,0,1,1,3,1,1,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6,2.0,1202.0,2158,576.0,2,1950,1950.0,1,2158,0,84.0,0,0,7,1,2001,0,1,477.0,1,0,1,1,725.0,0,0,0,7,0,1,0,1,0,1,12615,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,4,1,0,0,0,29,1,0,0,1,0,1,0,2007,1,0,0,0,0,39,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6,2.0,1151.0,2060,521.0,2,1988,1988.0,0,1164,1,97.0,1,1,8,0,1989,1,1,831.0,0,0,1,1,320.0,0,1,896,5,1,0,0,0,0,1,10029,268.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,4,1,0,0,0,228,1,0,0,1,0,1,1,2007,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5,2.0,1052.0,1920,451.0,2,1958,1958.0,0,1252,0,74.35776233293329,1,0,8,1,1958,0,1,57.0,1,0,1,1,554.0,0,0,668,5,0,1,0,1,0,0,13650,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,4,1,0,0,0,0,1,0,0,1,0,1,1,2006,0,0,0,0,0,0,0,0,0,0,441.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,9,3.0,2216.0,2234,1166.0,2,2008,2009.0,0,2234,0,63.0,0,1,9,0,2009,0,1,1904.0,0,0,0,1,312.0,0,0,0,5,1,0,1,0,0,0,17423,748.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,60,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,5,2.0,968.0,968,480.0,1,1923,1935.0,0,968,1,60.0,1,0,5,0,2006,0,0,0.0,1,1,1,0,968.0,1,0,0,6,0,1,0,1,1,1,8520,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1,1,2007,0,0,0,0,1,184,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6,2.0,756.0,1525,440.0,2,2000,2000.0,0,769,0,56.59163140810692,1,1,5,1,2000,1,1,436.0,0,0,1,0,320.0,1,0,756,5,1,0,0,1,0,0,2117,456.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,3,1,0,1,0,0,1,0,0,1,0,1,1,2007,0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,7,1.0,793.0,1802,216.0,1,1920,1920.0,1,901,1,54.0,0,0,9,0,1950,0,1,352.0,0,0,1,0,441.0,1,0,901,6,0,0,0,1,0,0,7588,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,4,1,0,0,0,0,1,0,0,1,0,1,1,2006,0,0,0,0,0,40,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,5,1.0,0.0,1340,252.0,1,1957,1957.0,1,1340,1,60.0,0,1,7,0,2006,0,1,0.0,0,0,0,1,0.0,0,0,0,6,0,0,0,1,0,0,9060,98.0,0,0,0,1,0,0,0,1,1,0,1,0,0,116,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,0,2007,1,0,1,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0
183,7,2.0,1362.0,2082,484.0,2,2003,2003.0,1,1362,0,63.0,0,1,6,1,2003,1,0,0.0,0,1,1,0,1362.0,1,0,720,5,0,0,1,1,0,0,11426,0.0,1,0,1,1,0,0,1,0,0,0,1,0,0,280,0,1,0,0,1,3,1,0,0,0,238,1,0,0,1,1,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
