,OverallQual,GarageCars,KitchenExterQual,GrLivArea,Baths,BsmtQual,YearBuiltRev,LotFrontage,1stFlrSF,HasPconc,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,HasFireplaces,NeighGroup_NNS,HeatingQC,HasOpenPorchSF,NeighGroup_BlueSwis,GarageFinish_Unf,GarageType_Detchd,GarageType_Attchd,GarageFinish_Fin,BsmtUnfSF,MSSubClass_60,2ndFlrSF,OverallCond,SaleCondition_Partial,NeighGroup_BEO,BsmtFinType1_GLQ,Foundation_CBlock,MSZoning_RM,GarageQual,GarageFinish_RFn,Exterior1st_VinylSd,HasMasVnrArea,Electrical_SBrkr,LotShape_Reg,HasWoodDeckSF,MasVnrType_None,Neighborhood_NAmes,LotArea,GarageCond,NeighGroup_C3,MSSubClass_30,Neighborhood_NridgHt,CentralAir_Y,NeighGroup_BNS,LotShape_IR1,NeighGroup_STV,PavedDrive_Y,HasVnrStone,Neighborhood_Somerst,HasGarageArea,Neighborhood_NoRidge,BedroomAbvGr,Neighborhood_Gilbert,HouseStyle_2Story,MasVnrType_BrkFace,BsmtExposure_Gd,MSZoning_RL,NeighGroup_BrMeadow,Neighborhood_MeadowV,Foundation_BrkTil,MSZoning_FV,Electrical_FuseA,Neighborhood_CollgCr,Neighborhood_OldTown,GarageType_BuiltIn,BsmtCond,BsmtFinType1_ALQ,BsmtExposure_None,Fence_MnPrv,MSSubClass_160,Neighborhood_BrkSide,Neighborhood_Edwards,MSSubClass_50,Neighborhood_BrDale,Exterior1st_Wd Sdng,BsmtExposure_No,SaleType_COD,Neighborhood_NWAmes,BsmtExposure_Av,Neighborhood_NPkVill,ExterCond,LandContour_Bnk,EnclosedPorch,IsDuplex
777,5,2.0,6.0,894,2.0,3,99,100.0,894,0,1974,5,762.0,1,0,3,0,1,1,0,1,0,102.0,0,0,5,0,0,0,1,0,3,0,0,0,1,0,1,1,0,13350,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
455,7,2.0,6.0,1242,1.5,3,98,80.0,1242,0,1973,6,916.0,1,0,2,0,0,1,0,1,0,326.0,0,0,6,0,0,0,1,0,3,0,0,1,1,1,0,0,0,9600,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
1142,8,3.0,8.0,2828,4.0,5,131,77.0,1466,1,2007,11,1150.0,1,0,5,1,0,0,0,0,0,316.0,1,1362,5,1,0,1,0,0,3,1,1,1,1,1,1,0,0,9965,3,1,0,0,1,0,0,0,1,1,0,1,0,4,0,1,0,1,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
594,5,1.0,6.0,924,1.0,4,100,88.0,924,0,1975,5,0.0,0,0,3,0,0,1,1,0,0,924.0,0,0,6,0,0,0,1,0,3,0,0,0,1,0,0,1,0,7990,3,1,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
979,5,2.0,6.0,1121,2.0,3,88,80.0,1121,1,1963,5,651.0,0,0,3,1,1,1,1,0,0,470.0,0,0,6,0,0,0,0,0,3,0,1,0,1,1,0,1,0,8816,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
845,5,2.0,6.0,1701,3.0,4,100,85.32211276786263,1701,0,1981,6,1390.0,1,0,3,0,1,0,0,0,1,0.0,0,0,5,0,0,0,1,0,3,0,0,0,1,0,0,1,0,16647,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
374,7,2.0,8.0,1928,2.5,4,128,65.0,847,1,2004,8,0.0,1,0,5,1,0,0,0,0,1,847.0,1,1081,5,0,0,0,0,0,3,0,1,0,1,1,1,1,0,8200,3,1,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1402,7,2.0,8.0,1294,2.0,4,131,64.0,1294,1,2006,6,0.0,1,0,5,1,0,0,0,1,0,1286.0,0,0,5,1,0,0,0,0,3,1,1,0,1,1,1,1,0,6762,3,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
705,4,0.0,4.0,1092,2.0,0,55,70.0,372,0,1950,7,0.0,0,0,2,0,0,0,0,0,0,0.0,0,720,5,0,0,0,0,1,0,0,1,0,1,1,0,1,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
160,6,2.0,6.0,1232,2.0,4,109,68.88474904584704,1232,1,1984,6,660.0,0,0,3,0,0,1,0,1,0,572.0,0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,1,0,11120,3,0,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
50,6,2.0,6.0,1470,2.5,4,122,68.69524340985089,794,1,1997,6,182.0,0,0,4,1,0,0,0,1,1,612.0,1,676,6,0,0,1,0,0,3,0,1,0,1,0,0,1,0,13869,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1123,5,0.0,6.0,698,1.5,3,72,50.0,698,0,2008,4,0.0,0,0,5,1,0,0,0,0,0,698.0,0,0,9,0,1,0,1,0,0,0,1,0,1,1,0,1,0,9405,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0
1035,4,1.0,6.0,845,1.0,0,82,51.159129423529585,845,0,1957,5,0.0,0,0,5,0,0,1,1,0,0,0.0,0,0,3,0,1,0,0,0,3,0,0,0,1,0,1,1,0,11500,3,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0
670,6,2.0,8.0,1476,3.5,4,130,64.0,738,1,2005,7,193.0,0,0,5,1,0,0,0,1,1,545.0,1,738,5,0,0,1,0,0,3,0,1,0,1,1,1,1,0,8633,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
32,8,2.0,8.0,1234,2.0,5,132,85.0,1234,1,2007,7,0.0,0,0,5,1,0,0,0,1,0,1234.0,0,0,5,0,0,0,0,0,3,1,1,0,1,1,0,1,0,11049,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
238,8,3.0,9.0,1694,2.0,5,132,93.0,1694,1,2007,7,0.0,0,1,5,1,0,0,0,1,1,1694.0,0,0,5,1,0,0,0,0,3,0,1,1,1,1,1,0,0,12030,3,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
354,6,1.0,6.0,1595,1.0,3,65,60.0,1192,0,2000,6,388.0,1,0,5,0,1,1,0,1,0,552.0,0,403,5,0,0,0,1,0,3,0,0,0,1,1,0,1,0,8400,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,108,0
164,6,1.0,7.0,1616,2.0,3,51,40.0,1149,0,2004,5,370.0,0,0,4,0,0,1,1,0,0,779.0,0,467,7,0,1,0,0,1,3,0,0,0,0,1,0,1,0,5400,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,183,0
486,5,2.0,6.0,1073,2.5,3,90,79.0,1073,0,1965,6,836.0,0,0,3,0,1,0,0,1,0,237.0,0,0,7,0,0,0,1,0,3,1,0,1,1,1,0,0,1,10289,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
757,6,2.0,6.0,1386,2.5,3,103,67.01291687931148,672,0,1978,6,438.0,1,0,3,0,1,0,0,1,1,234.0,1,714,5,0,0,0,1,0,3,0,0,1,1,0,1,0,0,11616,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
936,7,2.0,8.0,1200,3.0,4,128,67.0,1200,1,2003,5,833.0,0,0,5,1,0,0,0,1,0,343.0,0,0,5,0,0,1,0,0,3,1,1,0,1,1,0,1,0,10083,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1186,3,2.0,6.0,1699,3.0,2,25,107.0,1014,0,1970,7,440.0,0,0,3,1,0,1,0,0,0,538.0,0,685,5,0,1,0,1,0,2,0,0,0,1,0,0,1,0,10615,2,0,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
295,6,2.0,6.0,1003,2.0,3,109,37.0,1003,0,1984,6,819.0,0,0,3,0,1,1,1,0,0,184.0,0,0,6,0,0,1,1,0,3,0,0,0,1,0,1,1,0,7937,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
959,7,2.0,8.0,1416,3.5,4,124,24.0,696,1,1999,6,604.0,0,0,5,1,0,1,1,0,0,92.0,0,720,5,0,0,0,0,0,3,0,0,0,1,1,0,1,0,2572,3,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
474,8,2.0,9.0,1652,3.0,4,125,41.0,1652,1,2000,6,1196.0,0,1,5,1,0,0,0,1,0,298.0,0,0,5,0,0,1,0,0,3,1,0,0,1,1,1,1,0,5330,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1420,6,2.0,6.0,1416,2.5,3,93,90.0,708,0,1968,7,404.0,1,0,4,1,0,0,0,1,0,304.0,1,708,6,0,0,0,1,0,3,1,0,1,1,1,0,0,0,11700,3,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
472,6,2.0,6.0,1072,2.0,4,130,35.0,1072,1,2005,5,459.0,0,0,5,1,0,0,0,0,0,88.0,0,0,5,0,1,1,0,1,3,1,1,1,1,1,0,0,0,3675,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
1180,7,2.0,6.0,2514,2.5,4,115,81.08680964374992,1298,0,1991,8,1216.0,0,0,5,0,0,0,0,1,1,0.0,1,1216,5,0,0,0,0,0,3,0,0,0,1,0,0,1,0,11170,3,0,0,0,1,0,0,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1152,6,2.0,8.0,1811,1.0,3,81,90.0,1811,1,2004,6,296.0,1,0,5,0,0,0,0,1,1,230.0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,0,1,0,14115,3,1,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,280,0
709,5,1.0,6.0,904,1.0,3,91,57.85435259841493,904,1,1966,6,0.0,0,0,3,0,1,1,0,1,0,876.0,0,0,7,0,0,0,0,0,3,0,0,1,1,0,0,0,0,7162,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
863,5,1.0,6.0,1148,2.0,3,84,70.0,1148,0,1959,6,1148.0,0,0,3,0,1,1,0,1,0,0.0,0,0,5,0,0,0,1,0,3,0,0,0,1,1,0,1,1,7931,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
97,4,1.0,6.0,960,2.0,3,90,73.0,960,0,1965,6,520.0,0,0,3,0,0,0,0,1,1,440.0,0,0,5,0,1,0,1,0,3,0,0,1,0,1,1,0,0,10921,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
576,7,1.0,6.0,1477,2.5,3,53,52.0,877,0,1950,6,0.0,1,0,4,1,1,1,1,0,0,861.0,0,600,7,0,0,0,0,0,3,0,0,0,1,1,0,1,0,6292,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0
890,5,2.0,6.0,924,1.0,3,74,60.0,672,0,2006,6,0.0,1,0,5,0,1,1,1,0,0,672.0,0,252,7,0,0,0,1,0,3,0,0,0,1,1,0,1,1,8064,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
938,7,3.0,8.0,1962,2.5,4,131,73.0,1391,1,2006,7,464.0,0,0,5,1,0,0,0,1,0,927.0,1,571,5,1,0,1,0,0,3,1,1,0,1,1,0,1,0,8760,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
550,6,2.0,6.0,1069,2.0,4,102,53.0,1069,0,1977,4,559.0,0,0,3,1,1,0,0,1,0,510.0,0,0,6,0,0,0,1,0,3,1,0,0,1,1,0,1,0,4043,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0
308,4,2.0,6.0,861,1.0,3,65,65.01170605520481,861,0,1950,4,262.0,0,0,5,0,0,1,1,0,0,599.0,0,0,5,0,1,0,1,0,3,0,1,0,1,0,1,1,0,12342,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
789,6,2.0,7.0,2087,2.5,3,91,75.01008576093022,976,0,2007,9,568.0,0,0,4,1,0,0,0,1,1,264.0,1,1111,8,0,0,0,1,0,3,0,0,1,1,0,1,0,0,12205,3,1,0,0,1,0,1,0,1,0,0,1,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
778,5,2.0,6.0,2020,2.0,0,102,60.0,2020,0,1977,10,0.0,1,0,3,0,0,1,1,0,0,0.0,0,0,5,0,0,0,0,0,3,0,0,1,1,1,0,0,0,8400,3,0,0,0,1,1,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
672,6,2.0,7.0,1208,2.5,4,102,67.86278329907404,1208,0,1977,6,767.0,1,0,3,1,0,0,0,1,0,441.0,0,0,6,0,0,0,1,0,3,1,0,0,1,0,1,1,0,11250,3,0,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
877,9,3.0,9.0,2224,3.5,5,129,74.0,1462,1,2005,10,1170.0,1,1,5,0,0,0,0,1,1,292.0,1,762,5,0,0,1,0,0,3,0,1,1,1,1,1,0,0,8834,3,0,0,1,1,0,0,0,1,1,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
433,6,2.0,6.0,1604,2.5,4,122,100.0,926,1,1998,7,0.0,1,0,5,1,0,0,0,1,1,926.0,1,678,5,0,0,0,0,0,3,0,1,0,1,0,0,1,0,10839,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
582,6,0.0,6.0,816,2.0,4,115,81.0,816,0,1990,5,816.0,0,0,3,1,0,0,0,0,0,0.0,0,0,5,0,1,1,1,0,0,0,0,1,1,1,0,0,0,11841,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1
1423,6,2.0,8.0,2201,2.0,4,91,83.02469614429273,1575,0,1966,8,0.0,1,0,3,1,0,1,0,1,0,697.0,0,626,7,0,1,0,1,0,4,0,0,0,1,0,1,1,0,19690,4,0,0,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0
1038,4,0.0,6.0,1344,1.5,3,95,21.0,798,0,2008,6,0.0,1,0,3,0,0,0,0,0,0,546.0,0,546,6,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1533,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1273,6,1.0,8.0,1357,2.0,3,84,124.0,1357,0,2006,5,719.0,1,0,4,0,0,0,0,0,0,300.0,0,0,7,0,1,0,1,0,3,1,0,1,1,0,0,0,0,11512,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0
1143,5,0.0,6.0,1006,1.0,3,84,63.91213935504489,1006,0,1959,5,288.0,0,0,3,1,1,0,0,0,0,718.0,0,0,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,9000,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
1023,7,2.0,8.0,1504,2.0,4,130,43.0,1504,1,2006,7,16.0,1,0,5,1,0,0,0,1,1,1330.0,0,0,5,0,0,1,0,0,3,0,1,1,1,1,1,0,0,3182,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
725,4,2.0,7.0,864,1.0,3,95,60.0,864,0,1970,5,375.0,0,0,3,0,1,1,1,0,0,250.0,0,0,6,0,0,0,1,0,3,0,0,0,1,1,1,1,1,6960,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
567,7,2.0,8.0,1535,2.0,4,129,70.0,1535,1,2004,7,2.0,0,1,5,0,0,0,0,1,0,1515.0,0,0,5,0,0,1,0,0,3,1,1,1,1,0,0,0,0,10171,3,0,0,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
619,8,3.0,8.0,2262,3.5,4,128,85.0,1482,1,2003,10,871.0,1,0,5,0,0,0,0,1,1,611.0,1,780,5,0,0,1,0,0,3,0,1,1,1,1,1,0,0,12244,3,0,0,0,1,0,0,1,1,1,0,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1156,5,2.0,7.0,1265,2.5,3,90,85.0,1265,1,1999,6,633.0,1,0,4,1,1,0,0,1,0,586.0,0,0,8,0,0,0,0,0,3,1,0,0,1,1,0,1,1,9350,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
492,6,2.0,7.0,1456,2.5,4,131,105.0,728,1,2006,8,0.0,0,0,4,0,0,0,0,1,0,728.0,1,728,5,1,0,0,0,0,3,1,1,0,1,0,0,1,0,15578,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
385,8,2.0,8.0,1269,2.0,4,129,43.0,1269,1,2005,6,24.0,1,0,5,1,0,0,0,1,1,1232.0,0,0,5,0,0,1,0,0,3,0,1,1,1,1,1,0,0,3182,3,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
281,6,2.0,8.0,1262,2.0,4,131,60.0,1262,1,2006,5,905.0,0,0,4,1,0,0,0,1,1,357.0,0,0,5,1,0,1,0,0,3,0,1,1,1,1,0,0,0,7200,3,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1194,6,1.0,6.0,1352,1.5,3,94,80.0,663,0,1969,7,371.0,0,0,3,1,1,0,0,1,1,292.0,1,689,7,0,0,0,1,0,3,0,0,1,1,1,1,0,0,9364,3,0,0,0,1,0,0,0,1,1,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
483,6,2.0,6.0,1216,3.0,5,123,32.0,1216,1,1998,5,897.0,0,0,5,1,1,1,0,1,0,319.0,0,0,5,0,0,1,0,1,3,0,1,1,1,1,0,0,0,4500,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
282,7,2.0,8.0,1314,3.0,4,132,34.0,1314,1,2008,6,904.0,1,1,5,1,0,0,0,1,0,410.0,0,0,5,0,0,1,0,0,3,1,1,1,1,1,1,0,0,5063,3,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
437,6,1.0,7.0,904,1.0,3,51,50.0,904,1,2004,4,0.0,0,0,4,0,0,1,1,0,0,884.0,0,0,7,0,1,0,0,1,3,0,0,0,1,1,0,1,0,6000,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,105,0
1118,5,1.0,6.0,1601,1.5,3,83,85.0,1021,0,1987,6,0.0,0,0,3,1,1,0,0,0,0,533.0,0,580,6,0,0,0,1,0,3,1,0,0,1,1,1,1,0,13825,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
548,5,2.0,6.0,825,2.0,3,80,49.0,825,0,1995,4,180.0,0,0,3,1,0,0,1,0,0,0.0,0,0,7,0,1,0,1,1,3,1,0,0,1,0,1,1,0,8235,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
799,5,1.0,7.0,1768,2.5,4,62,60.0,981,0,1950,7,569.0,1,0,5,0,1,1,1,0,0,162.0,0,787,7,0,0,0,0,0,3,0,0,1,1,1,0,0,0,7200,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,264,0
1297,6,2.0,6.0,1072,3.0,4,130,35.0,1072,1,2006,5,547.0,0,0,4,1,0,0,0,0,1,0.0,0,0,5,1,1,1,0,1,3,0,1,1,1,1,0,0,0,3675,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
768,7,2.0,8.0,1836,2.0,4,129,70.0,1836,1,2005,8,24.0,1,0,5,1,0,0,0,1,1,1836.0,0,0,5,0,0,1,0,0,3,0,1,0,1,1,1,1,0,9100,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1047,5,2.0,6.0,990,1.5,4,119,57.0,990,1,1995,5,686.0,0,0,5,0,0,1,1,0,0,304.0,0,0,5,0,0,1,0,0,3,0,1,0,1,0,0,1,0,9245,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
893,5,1.0,6.0,1383,2.0,4,79,75.61267487129868,1383,1,1954,6,1064.0,1,0,3,1,1,1,0,1,0,319.0,0,0,5,0,0,0,0,0,3,0,0,0,1,1,1,1,0,13284,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
673,6,2.0,7.0,1839,3.0,3,82,110.0,1839,1,2004,7,1186.0,1,0,5,1,0,0,0,1,1,291.0,0,0,7,0,0,1,0,0,3,0,0,1,1,1,0,0,0,14442,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1390,7,2.0,8.0,1525,3.0,4,125,70.0,1525,1,2000,6,1400.0,0,0,5,1,0,0,0,1,0,125.0,0,0,5,0,0,1,0,0,3,1,1,1,1,1,1,0,0,9100,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
